,learner,dataset_id,non-monotone,occurrences,significance
283,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1040,True,3,0.47022900763358855
284,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1041,True,1,0.21733212341197822
285,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1042,True,2,0.48869565217391325
286,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1049,True,1,1.0
287,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1050,True,1,0.9383947939262473
288,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1053,True,2,0.9964824120603017
289,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1056,False,0,0.0
290,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1067,True,1,0.3126236644242187
291,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1068,True,1,1.0
292,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1069,False,0,0.0
293,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1083,True,1,0.14285714285714282
294,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1084,True,2,0.7142857142857143
295,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1085,True,2,0.42863266180882975
296,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1086,True,2,0.6314997263273125
297,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1087,True,2,0.6314997263273125
298,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1088,True,1,0.5002915451895045
299,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1116,True,3,0.4767299448867116
300,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1120,True,2,0.2285115303983225
301,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1128,True,1,0.11119691119691123
302,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1130,True,2,0.2812047494931943
303,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1134,True,2,1.0
304,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1138,True,3,0.601889338731444
305,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1139,True,3,0.8095048980672491
306,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1142,True,2,0.47839226352372327
307,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1146,True,1,0.6693195830063894
308,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1161,True,3,0.9031390134529145
309,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1166,True,1,0.07783783783783785
310,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1216,True,2,1.0
311,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1233,True,2,1.0
312,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1235,True,5,0.9680811115283516
313,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1236,True,1,1.0
314,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1441,True,1,0.5556098753361036
315,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1448,False,0,0.0
316,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1450,True,1,0.6667999999999998
317,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1457,True,1,0.33632286995515703
318,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1464,True,1,0.611069134869664
319,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1465,True,1,0.25
320,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1468,True,2,0.44420250408274364
321,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1475,True,2,0.7705510388437219
322,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1477,True,2,0.26683591662212724
323,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1479,True,2,0.5
324,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1483,True,5,0.8082901554404145
325,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1485,True,4,0.8287625418060204
326,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1487,True,1,0.9717405266538214
327,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1488,True,1,0.6668000000000001
328,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1489,True,2,0.6412500000000004
329,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1494,True,2,0.6870546318289787
330,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1499,False,0,0.0
331,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1503,True,4,0.7819548872180451
332,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1509,True,1,0.8295918367346938
333,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1515,True,1,0.4002079002079002
334,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1566,True,2,0.8260663507109002
335,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1567,True,3,0.9480614484272127
336,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1575,True,5,0.49204301075268814
337,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1597,True,2,0.8125000000000007
338,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,4134,True,3,0.5714285714285714
339,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,4137,True,2,1.0
340,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,4538,True,2,0.40847941296371787
341,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,23512,True,3,0.1605667060212515
342,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,23517,True,6,0.5887096774193561
343,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40498,True,3,0.32292145153881474
344,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40685,True,3,0.9995905834186285
345,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40701,True,1,0.9753671245855045
346,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40900,True,2,0.8320610687022888
347,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40910,True,2,0.5494442861214021
348,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40971,False,0,0.0
349,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40975,True,2,1.0
350,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40981,True,2,1.0
351,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40982,True,1,0.5154498222586821
352,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40983,True,1,0.19126819126819086
353,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40984,True,3,0.48601142522337776
354,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40994,False,0,0.0
355,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,40996,True,2,0.06429712460063897
356,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41027,True,2,0.08066896212493835
357,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41142,True,3,0.2979821679962459
358,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41144,True,3,0.7551963048498845
359,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41145,True,4,0.444574095682614
360,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41146,True,1,0.4198570699336395
361,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41150,True,4,0.5192592592592594
362,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41156,True,4,0.9943901932266777
363,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41157,True,2,1.0
364,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41158,True,3,0.20873634945397837
365,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41159,True,4,0.78448275862069
366,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41161,True,3,0.36503581771071486
367,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41163,True,3,0.251451800232288
368,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41164,True,4,0.21370967741935482
369,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41165,True,4,1.0
370,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41166,True,4,0.3301540719002201
371,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41168,True,2,0.13519313304721028
372,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41169,False,0,0.0
373,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41228,True,7,0.24852941176470544
374,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41972,True,4,0.31611862013314507
375,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,42769,True,1,0.144578313253012
376,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,42809,True,4,0.7274959083469722
377,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,42810,True,4,0.9775999999999998
378,sklearn.linear_model.SGDClassifier,3,True,3,0.578417765440666
379,sklearn.linear_model.SGDClassifier,6,True,3,0.2423337315810435
380,sklearn.linear_model.SGDClassifier,11,True,1,0.11770623742454735
381,sklearn.linear_model.SGDClassifier,12,True,3,0.28975791433891984
382,sklearn.linear_model.SGDClassifier,13,True,1,1.0
383,sklearn.linear_model.SGDClassifier,14,True,1,0.09648742411101471
384,sklearn.linear_model.SGDClassifier,16,False,0,0.0
385,sklearn.linear_model.SGDClassifier,18,True,3,0.6293333333333333
386,sklearn.linear_model.SGDClassifier,21,True,1,0.16104680422747877
387,sklearn.linear_model.SGDClassifier,22,True,1,0.11892007713734731
388,sklearn.linear_model.SGDClassifier,23,True,3,0.9706687524442706
389,sklearn.linear_model.SGDClassifier,24,True,2,0.2823639774859288
390,sklearn.linear_model.SGDClassifier,26,True,2,0.2132526067944837
391,sklearn.linear_model.SGDClassifier,28,False,0,0.0
392,sklearn.linear_model.SGDClassifier,30,True,4,0.9755511022044089
393,sklearn.linear_model.SGDClassifier,31,True,1,1.0
394,sklearn.linear_model.SGDClassifier,32,True,5,0.27292656192911946
395,sklearn.linear_model.SGDClassifier,36,True,2,0.14559773828756045
396,sklearn.linear_model.SGDClassifier,38,True,1,1.0
397,sklearn.linear_model.SGDClassifier,44,True,4,0.5389191869112543
398,sklearn.linear_model.SGDClassifier,46,True,2,0.17573333333333352
399,sklearn.linear_model.SGDClassifier,54,True,2,0.4998519395913532
400,sklearn.linear_model.SGDClassifier,55,True,1,0.7500875043752186
401,sklearn.linear_model.SGDClassifier,57,True,2,0.9353070175438595
402,sklearn.linear_model.SGDClassifier,60,True,3,0.22708674304418988
403,sklearn.linear_model.SGDClassifier,61,True,1,0.3998879865583868
404,sklearn.linear_model.SGDClassifier,179,True,3,0.7694545454545454
405,sklearn.linear_model.SGDClassifier,180,True,4,0.8394568690095846
406,sklearn.linear_model.SGDClassifier,181,True,3,0.3702233250620348
407,sklearn.linear_model.SGDClassifier,182,True,3,0.39184807781380276
408,sklearn.linear_model.SGDClassifier,184,True,4,0.2841648590021692
409,sklearn.linear_model.SGDClassifier,185,True,1,0.18518933452834418
410,sklearn.linear_model.SGDClassifier,188,True,3,0.5001675041876047
411,sklearn.linear_model.SGDClassifier,201,True,4,0.6659771066059855
412,sklearn.linear_model.SGDClassifier,273,True,3,0.3098927294398089
413,sklearn.linear_model.SGDClassifier,293,True,4,0.5885341074020319
414,sklearn.linear_model.SGDClassifier,299,True,2,0.4998350379412736
415,sklearn.linear_model.SGDClassifier,300,False,0,0.0
416,sklearn.linear_model.SGDClassifier,336,True,1,1.0
417,sklearn.linear_model.SGDClassifier,346,False,0,0.0
418,sklearn.linear_model.SGDClassifier,351,True,3,0.7677053824362603
419,sklearn.linear_model.SGDClassifier,354,True,6,0.8271604938271588
420,sklearn.linear_model.SGDClassifier,357,True,5,0.585714285714286
421,sklearn.linear_model.SGDClassifier,380,False,0,0.0
422,sklearn.linear_model.SGDClassifier,389,True,1,0.08903055616619032
423,sklearn.linear_model.SGDClassifier,390,False,0,0.0
424,sklearn.linear_model.SGDClassifier,391,False,0,0.0
425,sklearn.linear_model.SGDClassifier,392,True,1,0.11354705274043446
426,sklearn.linear_model.SGDClassifier,393,False,0,0.0
427,sklearn.linear_model.SGDClassifier,395,False,0,0.0
428,sklearn.linear_model.SGDClassifier,396,True,1,0.11715575620767484
429,sklearn.linear_model.SGDClassifier,398,False,0,0.0
430,sklearn.linear_model.SGDClassifier,399,False,0,0.0
431,sklearn.linear_model.SGDClassifier,401,False,0,0.0
432,sklearn.linear_model.SGDClassifier,446,False,0,0.0
433,sklearn.linear_model.SGDClassifier,554,True,2,0.10718685831622182
434,sklearn.linear_model.SGDClassifier,679,True,3,0.9330440173589585
435,sklearn.linear_model.SGDClassifier,715,True,2,1.0
436,sklearn.linear_model.SGDClassifier,718,True,3,1.0
437,sklearn.linear_model.SGDClassifier,720,True,4,0.5592356687898091
438,sklearn.linear_model.SGDClassifier,722,True,4,0.6102167182662538
439,sklearn.linear_model.SGDClassifier,723,True,4,0.6920415224913495
440,sklearn.linear_model.SGDClassifier,727,True,3,0.22662337662337614
441,sklearn.linear_model.SGDClassifier,728,True,2,1.0
442,sklearn.linear_model.SGDClassifier,734,True,3,0.5786585365853658
443,sklearn.linear_model.SGDClassifier,735,True,3,1.0
444,sklearn.linear_model.SGDClassifier,737,True,4,1.0
445,sklearn.linear_model.SGDClassifier,740,True,2,1.0
446,sklearn.linear_model.SGDClassifier,741,True,3,1.0
447,sklearn.linear_model.SGDClassifier,743,True,3,0.9048435490784398
448,sklearn.linear_model.SGDClassifier,751,True,4,0.7853470437017995
449,sklearn.linear_model.SGDClassifier,752,True,4,0.6179450072358896
450,sklearn.linear_model.SGDClassifier,761,True,3,0.8823053589484329
451,sklearn.linear_model.SGDClassifier,772,True,4,0.9090909090909092
452,sklearn.linear_model.SGDClassifier,797,True,2,0.7274959083469722
453,sklearn.linear_model.SGDClassifier,799,True,2,0.5336134453781516
454,sklearn.linear_model.SGDClassifier,803,True,4,0.9498596068993183
455,sklearn.linear_model.SGDClassifier,806,True,2,0.42112742775935574
456,sklearn.linear_model.SGDClassifier,807,True,3,0.7472434266327401
457,sklearn.linear_model.SGDClassifier,813,True,3,0.4282958199356913
458,sklearn.linear_model.SGDClassifier,816,True,2,0.9700315457413248
459,sklearn.linear_model.SGDClassifier,819,True,5,0.8231245698554718
460,sklearn.linear_model.SGDClassifier,821,True,6,1.0
461,sklearn.linear_model.SGDClassifier,822,True,7,0.615573267933783
462,sklearn.linear_model.SGDClassifier,823,True,7,0.9813486370157816
463,sklearn.linear_model.SGDClassifier,833,True,2,0.9425904977375567
464,sklearn.linear_model.SGDClassifier,837,True,2,0.889
465,sklearn.linear_model.SGDClassifier,843,True,2,0.9216173480912583
466,sklearn.linear_model.SGDClassifier,845,True,2,0.4500450045004503
467,sklearn.linear_model.SGDClassifier,846,True,4,0.48345784418356463
468,sklearn.linear_model.SGDClassifier,847,True,4,0.8801515869256277
469,sklearn.linear_model.SGDClassifier,849,True,1,0.347809076682316
470,sklearn.linear_model.SGDClassifier,866,True,3,0.4445
471,sklearn.linear_model.SGDClassifier,871,True,4,0.862776025236594
472,sklearn.linear_model.SGDClassifier,881,True,4,0.7994853523357088
473,sklearn.linear_model.SGDClassifier,897,True,3,0.7055555555555556
474,sklearn.linear_model.SGDClassifier,901,True,3,0.27849686847599153
475,sklearn.linear_model.SGDClassifier,903,True,3,1.0
476,sklearn.linear_model.SGDClassifier,904,True,2,0.3000449842555109
477,sklearn.linear_model.SGDClassifier,910,True,2,0.8750703432751828
478,sklearn.linear_model.SGDClassifier,912,True,3,0.9714579583440474
479,sklearn.linear_model.SGDClassifier,913,True,3,0.9091653027823241
480,sklearn.linear_model.SGDClassifier,914,True,1,0.9166666666666667
481,sklearn.linear_model.SGDClassifier,917,True,2,0.8183306055646481
482,sklearn.linear_model.SGDClassifier,923,True,3,0.4222862632084534
483,sklearn.linear_model.SGDClassifier,930,True,3,0.7894409937888197
484,sklearn.linear_model.SGDClassifier,934,True,2,0.9667244367417676
485,sklearn.linear_model.SGDClassifier,953,True,1,0.06734137796808132
486,sklearn.linear_model.SGDClassifier,958,True,1,0.2999168053244591
487,sklearn.linear_model.SGDClassifier,959,True,2,0.10714285714285729
488,sklearn.linear_model.SGDClassifier,962,True,1,0.3074792243767316
489,sklearn.linear_model.SGDClassifier,966,True,1,0.6019736842105262
490,sklearn.linear_model.SGDClassifier,971,True,1,1.0
491,sklearn.linear_model.SGDClassifier,976,True,4,0.4372549019607844
492,sklearn.linear_model.SGDClassifier,977,True,4,0.9851885098743269
493,sklearn.linear_model.SGDClassifier,978,True,2,0.7573609596510361
494,sklearn.linear_model.SGDClassifier,979,True,4,0.49238227146814373
495,sklearn.linear_model.SGDClassifier,980,True,2,0.5888456549935167
496,sklearn.linear_model.SGDClassifier,991,True,1,0.3333333333333333
497,sklearn.linear_model.SGDClassifier,993,True,3,0.1446886446886439
498,sklearn.linear_model.SGDClassifier,995,True,3,0.7146529562982009
499,sklearn.linear_model.SGDClassifier,1000,True,2,1.0
500,sklearn.linear_model.SGDClassifier,1002,True,4,0.6042319749216295
501,sklearn.linear_model.SGDClassifier,1018,True,4,0.8373983739837397
502,sklearn.linear_model.SGDClassifier,1019,True,2,0.2525597269624574
503,sklearn.linear_model.SGDClassifier,1020,True,1,0.18963376784605845
504,sklearn.linear_model.SGDClassifier,1021,True,1,0.3790569503980405
505,sklearn.linear_model.SGDClassifier,1036,True,4,0.527551020408163
506,sklearn.linear_model.SGDClassifier,1040,True,1,0.8226102941176467
507,sklearn.linear_model.SGDClassifier,1041,False,0,0.0
508,sklearn.linear_model.SGDClassifier,1042,True,3,0.2544731610337973
509,sklearn.linear_model.SGDClassifier,1049,True,2,1.0
510,sklearn.linear_model.SGDClassifier,1050,True,2,0.7701981707317073
511,sklearn.linear_model.SGDClassifier,1053,True,2,1.0
512,sklearn.linear_model.SGDClassifier,1056,True,2,1.0
513,sklearn.linear_model.SGDClassifier,1067,True,2,0.9835113065326634
514,sklearn.linear_model.SGDClassifier,1068,True,3,1.0
515,sklearn.linear_model.SGDClassifier,1069,True,2,1.0
516,sklearn.linear_model.SGDClassifier,1083,True,2,0.6
517,sklearn.linear_model.SGDClassifier,1084,True,2,1.0
518,sklearn.linear_model.SGDClassifier,1085,True,1,0.7499062617172854
519,sklearn.linear_model.SGDClassifier,1086,True,1,1.0
520,sklearn.linear_model.SGDClassifier,1087,True,1,1.0
521,sklearn.linear_model.SGDClassifier,1088,True,2,0.38476036618201415
522,sklearn.linear_model.SGDClassifier,1111,True,2,0.9972789115646247
523,sklearn.linear_model.SGDClassifier,1112,True,4,0.9721792890262765
524,sklearn.linear_model.SGDClassifier,1114,True,5,1.0
525,sklearn.linear_model.SGDClassifier,1116,True,3,0.3441890166028099
526,sklearn.linear_model.SGDClassifier,1119,True,5,0.3803216650898771
527,sklearn.linear_model.SGDClassifier,1120,True,2,0.7240303165403477
528,sklearn.linear_model.SGDClassifier,1128,True,1,0.44993045897079326
529,sklearn.linear_model.SGDClassifier,1130,False,0,0.0
530,sklearn.linear_model.SGDClassifier,1134,True,1,0.299513551077137
531,sklearn.linear_model.SGDClassifier,1138,True,2,0.7149950347567037
532,sklearn.linear_model.SGDClassifier,1139,True,3,0.33371958285052056
533,sklearn.linear_model.SGDClassifier,1142,True,3,1.0
534,sklearn.linear_model.SGDClassifier,1146,True,3,0.2084539664157501
535,sklearn.linear_model.SGDClassifier,1161,True,2,0.5710029791459786
536,sklearn.linear_model.SGDClassifier,1166,True,3,0.7877000842459982
537,sklearn.linear_model.SGDClassifier,1216,True,2,1.0
538,sklearn.linear_model.SGDClassifier,1233,True,3,1.0
539,sklearn.linear_model.SGDClassifier,1235,True,6,1.0
540,sklearn.linear_model.SGDClassifier,1236,False,0,0.0
541,sklearn.linear_model.SGDClassifier,1441,True,1,1.0
542,sklearn.linear_model.SGDClassifier,1448,True,2,1.0
543,sklearn.linear_model.SGDClassifier,1450,True,2,1.0
544,sklearn.linear_model.SGDClassifier,1457,False,0,0.0
545,sklearn.linear_model.SGDClassifier,1461,True,3,0.8717948717948715
546,sklearn.linear_model.SGDClassifier,1464,True,2,0.9231037489102009
547,sklearn.linear_model.SGDClassifier,1465,True,1,1.0
548,sklearn.linear_model.SGDClassifier,1468,False,0,0.0
549,sklearn.linear_model.SGDClassifier,1475,True,2,0.5506772536198038
550,sklearn.linear_model.SGDClassifier,1477,True,3,0.3873612297181896
551,sklearn.linear_model.SGDClassifier,1479,True,1,0.43993895792456944
552,sklearn.linear_model.SGDClassifier,1483,True,7,0.9467275494672758
553,sklearn.linear_model.SGDClassifier,1485,True,3,0.3497076023391814
554,sklearn.linear_model.SGDClassifier,1486,True,3,0.4593881856540088
555,sklearn.linear_model.SGDClassifier,1487,True,1,1.0
556,sklearn.linear_model.SGDClassifier,1488,True,1,0.19996400287976954
557,sklearn.linear_model.SGDClassifier,1489,True,3,1.0
558,sklearn.linear_model.SGDClassifier,1494,True,2,0.9440633245382583
559,sklearn.linear_model.SGDClassifier,1499,True,1,0.38468284127448116
560,sklearn.linear_model.SGDClassifier,1503,True,3,0.5974025974025975
561,sklearn.linear_model.SGDClassifier,1509,True,4,0.8195991091314029
562,sklearn.linear_model.SGDClassifier,1515,False,0,0.0
563,sklearn.linear_model.SGDClassifier,1566,True,1,0.14911873840445264
564,sklearn.linear_model.SGDClassifier,1567,True,1,0.28474042999475613
565,sklearn.linear_model.SGDClassifier,1575,True,3,0.7221711131554741
566,sklearn.linear_model.SGDClassifier,1590,True,3,0.6135265700483089
567,sklearn.linear_model.SGDClassifier,1592,False,0,0.0
568,sklearn.linear_model.SGDClassifier,1597,True,1,0.13793103448276192
569,sklearn.linear_model.SGDClassifier,4134,True,3,0.3945729537366548
570,sklearn.linear_model.SGDClassifier,4135,True,4,0.6816406249999983
571,sklearn.linear_model.SGDClassifier,4137,True,3,0.33294797687861316
572,sklearn.linear_model.SGDClassifier,4534,True,2,0.36378378378378345
573,sklearn.linear_model.SGDClassifier,4538,True,4,0.9101956135151156
574,sklearn.linear_model.SGDClassifier,4541,True,4,0.7669291338582676
575,sklearn.linear_model.SGDClassifier,23512,True,5,0.3836565096952908
576,sklearn.linear_model.SGDClassifier,23517,True,7,0.5677966101694899
577,sklearn.linear_model.SGDClassifier,40498,True,4,0.876737160120846
578,sklearn.linear_model.SGDClassifier,40664,True,3,0.17213555675094155
579,sklearn.linear_model.SGDClassifier,40668,True,3,0.5672797676669892
580,sklearn.linear_model.SGDClassifier,40670,False,0,0.0
581,sklearn.linear_model.SGDClassifier,40672,True,4,0.37074401008827196
582,sklearn.linear_model.SGDClassifier,40677,True,1,0.07088866189989776
583,sklearn.linear_model.SGDClassifier,40685,True,5,0.6489698890649761
584,sklearn.linear_model.SGDClassifier,40687,True,3,0.7005758157389633
585,sklearn.linear_model.SGDClassifier,40701,True,2,0.563128003494976
586,sklearn.linear_model.SGDClassifier,40713,False,0,0.0
587,sklearn.linear_model.SGDClassifier,40900,True,3,1.0
588,sklearn.linear_model.SGDClassifier,40910,True,1,0.3020050125313285
589,sklearn.linear_model.SGDClassifier,40971,True,2,0.42802056555269924
590,sklearn.linear_model.SGDClassifier,40975,True,3,0.2802746566791507
591,sklearn.linear_model.SGDClassifier,40978,True,1,0.34263959390862936
592,sklearn.linear_model.SGDClassifier,40981,True,2,0.33342084536623784
593,sklearn.linear_model.SGDClassifier,40982,True,4,1.0
594,sklearn.linear_model.SGDClassifier,40983,True,2,1.0
595,sklearn.linear_model.SGDClassifier,40984,True,3,0.4415961305925032
596,sklearn.linear_model.SGDClassifier,40994,True,2,0.40000000000000063
597,sklearn.linear_model.SGDClassifier,40996,True,2,0.12048192771084347
598,sklearn.linear_model.SGDClassifier,41027,True,4,0.4135044642857145
599,sklearn.linear_model.SGDClassifier,41142,True,4,0.7680339462517676
600,sklearn.linear_model.SGDClassifier,41143,True,2,0.5382626680455014
601,sklearn.linear_model.SGDClassifier,41144,True,3,0.3814016172506735
602,sklearn.linear_model.SGDClassifier,41145,True,4,1.0
603,sklearn.linear_model.SGDClassifier,41146,True,3,0.407136030582988
604,sklearn.linear_model.SGDClassifier,41150,True,7,0.6395468589083423
605,sklearn.linear_model.SGDClassifier,41156,True,3,0.9851135094901379
606,sklearn.linear_model.SGDClassifier,41157,True,1,0.24994375703037125
607,sklearn.linear_model.SGDClassifier,41158,True,2,0.15268960908787194
608,sklearn.linear_model.SGDClassifier,41159,True,4,0.4896161107614855
609,sklearn.linear_model.SGDClassifier,41161,True,2,0.12123385939741727
610,sklearn.linear_model.SGDClassifier,41163,True,1,0.08382823206943799
611,sklearn.linear_model.SGDClassifier,41164,True,1,0.14145907473309607
612,sklearn.linear_model.SGDClassifier,41165,True,3,0.17579075425790774
613,sklearn.linear_model.SGDClassifier,41166,True,6,0.26992896606156264
614,sklearn.linear_model.SGDClassifier,41167,True,7,0.9292929292929292
615,sklearn.linear_model.SGDClassifier,41168,True,4,0.7170989433237274
616,sklearn.linear_model.SGDClassifier,41169,True,5,0.5659259259259258
617,sklearn.linear_model.SGDClassifier,41228,True,6,0.35047361299052787
618,sklearn.linear_model.SGDClassifier,41972,True,2,0.2822530285999751
619,sklearn.linear_model.SGDClassifier,42732,True,2,1.0
620,sklearn.linear_model.SGDClassifier,42733,True,3,1.0
621,sklearn.linear_model.SGDClassifier,42734,True,3,0.5473766640563831
622,sklearn.linear_model.SGDClassifier,42742,True,4,1.0
623,sklearn.linear_model.SGDClassifier,42769,True,4,0.3014416775884669
624,sklearn.linear_model.SGDClassifier,42809,True,3,0.36415711947626833
625,sklearn.linear_model.SGDClassifier,42810,True,3,0.9823232323232322
